Pair Compared	DIFF	LWR	UPR	P.adj
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, KIAA1549-BRAF	0.9520192307692326	-5.936257508133863	7.840295969672328	0.9999999894654832
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, NF1-somatic, FGFR	1.3937499999999767	-8.840725314007468	11.628225314007423	0.9999999914758606
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, other MAPK	-0.5376785714285699	-4.81420982876472	3.73885268590758	0.9999999972998121
Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B-Low-grade glioma/astrocytoma, BRAF V600E	-0.6250000000000029	-5.7422376570037255	4.49223765700372	0.9999999982239572
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, NF1-germline	1.213749999999989	-9.020725314007457	11.448225314007434	0.9999999988403736
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.2112500000000135	-11.44572531400746	9.023225314007432	0.9999999988745318
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, H3	1.1937499999999663	-9.04072531400748	11.428225314007411	0.9999999990887658
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, other MAPK	-0.8364285714285666	-8.130504792078378	6.457647649221245	0.9999999992882835
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, other MAPK	-1.1414285714285655	-11.129253776958395	8.846396634101263	0.9999999993226925
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, BRAF V600E	0.7950000000000013	-6.237970457071528	7.82797045707153	0.9999999994222666
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, NF1-somatic	1.315000000000002	-10.502754155113557	13.13275415511356	0.9999999995405622
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, FGFR	0.8378571428571437	-6.898678994312395	8.574393280026683	0.9999999996904345
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	1.1150000000000053	-9.673084216343497	11.903084216343508	0.9999999998435349
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.0312500000000262	-11.265725314007472	9.203225314007419	0.9999999998921141
Low-grade glioma/astrocytoma, H3-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.011250000000003	-11.245725314007448	9.223225314007443	0.9999999999190337
Low-grade glioma/astrocytoma, FGFR-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	0.5821428571428604	-5.465785646894387	6.630071361180107	0.9999999999448892
Low-grade glioma/astrocytoma, KIAA1549-BRAF-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	0.4679807692307716	-4.448502142356484	5.384463680818027	0.9999999999532356
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, NF1-somatic, FGFR	1.0949999999999798	-10.722754155113579	12.912754155113538	0.9999999999685436
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, MYB/MYBL1	0.7883333333333377	-8.020100544071498	9.596767210738173	0.9999999999811241
Low-grade glioma/astrocytoma, MYB/MYBL1-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	0.6316666666666665	-6.737997854926513	8.001331188259845	0.9999999999900365
Low-grade glioma/astrocytoma, KIAA1549-BRAF-Low-grade glioma/astrocytoma, BRAF V600E	-0.1570192307692313	-2.1076142770611397	1.793575815522677	0.9999999999961174
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, NF1-germline	0.9149999999999924	-10.902754155113566	12.73275415511355	0.9999999999978896
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, H3	0.8949999999999695	-10.922754155113589	12.712754155113528	0.9999999999985205
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, NF1-somatic	1.0100000000000031	-12.635967085343259	14.655967085343265	0.999999999998991
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma (WHO grade I/II)	-0.42125000000003254	-10.655725314007478	9.813225314007413	1
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma (WHO grade I/II)	0.18249999999996303	-4.642077930947361	5.007077930947287	1
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma (WHO grade I/II)	-0.11625000000003372	-7.744577505388085	7.512077505388017	1
Low-grade glioma/astrocytoma, FGFR-Low-grade glioma/astrocytoma, BRAF V600E	-0.04285714285714248	-4.0690782004538635	3.983363914739578	1
Low-grade glioma/astrocytoma, H3-Low-grade glioma/astrocytoma, BRAF V600E	-0.09999999999996823	-9.898764099293757	9.698764099293822	1
Low-grade glioma/astrocytoma, MYB/MYBL1-Low-grade glioma/astrocytoma, BRAF V600E	0.006666666666663601	-5.819564703225736	5.832898036559063	1
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma, BRAF V600E	-0.11999999999999111	-9.91876409929378	9.678764099293799	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, BRAF V600E	-0.5200000000000007	-10.31876409929379	9.278764099293788	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, BRAF V600E	-0.2999999999999786	-10.098764099293769	9.49876409929381	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, BRAF V600E	0.49000000000000243	-9.308764099293787	10.288764099293791	1
Low-grade glioma/astrocytoma, H3-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	0.5250000000000347	-10.263084216343469	11.313084216343537	1
