logFC	AveExpr	t	P.Value	adj.P.Val	B
-0.4640762074825917	-0.4497497312858374	-80.16275203244278	5.490124597598079e-96	4.3371984321024823e-94	209.2632337708841
0.5582324446130644	0.4981871064573153	64.40053557225222	3.326630855974697e-86	1.3140191881100053e-84	186.60984531880084
0.29250709888696913	0.2746315825467321	53.99077140267909	2.1142770101971726e-78	5.567596126852554e-77	168.5206266815892
0.3462696463849196	0.3009497050147031	53.34636694831382	7.13645086084374e-78	1.4094490450166386e-76	167.2954371483833
0.2346146829490481	0.22495763172351485	51.40893344553005	3.008605436972475e-76	4.753596590416511e-75	163.5270031843062
0.308663899849338	0.2858710325872945	50.32433867212919	2.587596178417813e-75	3.4070016349167872e-74	161.35945259810495
0.2319240264053517	0.19061301274308734	45.80857666398553	3.264567058092242e-71	3.684297108418388e-70	151.84641321299236
0.2980133809703923	0.22827514957347297	44.63500655990088	4.362447813776581e-70	4.3079172161043735e-69	149.23429319595223
0.27625490035244715	0.24538593322956045	43.96734263347681	1.9599460267209798e-69	1.720397067899527e-68	147.72039447478969
0.29529694827921943	0.24951491748672053	42.59853859416995	4.552560898298003e-68	3.596523109655423e-67	144.5509919841813
0.22691533724478913	0.16368790737334307	39.77313152869907	4.036050340769053e-65	2.8986179720068654e-64	137.71133032595145
0.2979123112725535	0.267511695188767	39.385371068788835	1.0587727350514953e-64	6.97025383908901e-64	136.73942590068182
0.23396720220195194	0.23178123365250597	36.52559300982742	1.696687615624774e-61	1.031064012571978e-60	129.30268395753802
0.23880802114027888	0.24399479083898948	36.27821747107012	3.287587471659891e-61	1.855138644722367e-60	128.63604725287257
0.23019309525408269	0.20898869091023045	36.148117170151004	4.662660193925652e-61	2.4556677021341765e-60	128.28388841434344
0.2557444748291803	0.22476078067393923	34.64514173135966	2.859457173822923e-59	1.4118569795750683e-58	124.13553440718358
0.2510725663102382	0.22877320738085788	34.12657556935947	1.2253548099299367e-58	5.694295881439118e-58	122.6689865241038
0.2228105803221232	0.2050357224412046	30.244782601678693	1.2269518204336667e-53	5.384955211903315e-53	111.06509604633007
0.17925109081536666	0.1585970340440434	29.8260287247905	4.558199322212778e-53	1.8952512971305764e-52	109.7425401125348
-0.20482977360319748	-0.2509438791747926	-29.540148701577422	1.1260400278706278e-52	4.44785811008898e-52	108.83118408735702
-0.18962214962804635	-0.2361414724224102	-28.861112745493504	9.921379462257568e-52	3.732328464373085e-51	106.63841600508388
0.15252406022501583	0.12893802767887497	28.54344324123748	2.7838151618206635e-51	9.996427171992382e-51	105.59876413403424
-0.22193131304730002	-0.2755119555901234	-28.366036823694234	4.972254053194135e-51	1.7078611747927681e-50	105.01425767174204
0.20769282994841404	0.17612305054295585	27.180966830697592	2.5766234675060223e-49	8.481385580540656e-49	101.0362946807653
0.16430672542819477	0.12710389375206174	26.670853991481366	1.4672974140316e-48	4.6366598283398566e-48	99.28355144880484
0.30082784560196624	0.20898091855976583	26.493219983895806	2.7047390153266646e-48	8.218245469646403e-48	98.66733563538538
0.1825718536098703	0.1617666402515462	25.447016753921393	1.0560764723778061e-46	3.090001530290618e-46	94.97501605540096
0.20532607467437147	0.12734896246392616	24.994205804116415	5.337449595982566e-46	1.50592327886651e-45	93.34272784427014
0.18492968733542997	0.14457223703028538	24.46253477078462	3.674888330962041e-45	1.0010902694689697e-44	91.39904529172009
0.1655796209293728	0.12365613320872881	24.10644169623165	1.3603774589029342e-44	3.5823273084443936e-44	90.08056243823113
0.22936706690466752	0.19680298727137852	23.93999905592337	2.519750698579897e-44	6.421300167348769e-44	89.45963307889033
0.17129449478752723	0.02778575348141381	23.60955578263537	8.643116346530356e-44	2.1337693480496816e-43	88.21800214971992
0.18065744429281294	0.12262041663914061	23.003740306683266	8.541877312770716e-43	2.0448736597238988e-42	85.91054876671703
0.21188313855553098	0.16429089885394924	22.393973104267037	8.930579603265104e-42	2.075046437229245e-41	83.54658834794834
0.11168251315355107	0.10719157461082827	21.698748598912832	1.366326213367981e-40	3.0839934530305856e-40	80.7994192316352
0.1620870411286491	0.11585592265057323	21.568181163782807	2.294888489380008e-40	5.0360052961394624e-40	80.27721466684284
0.21410181568270317	0.1780425361746891	21.431124721182496	3.9636548399199145e-40	8.462938712261439e-40	79.72690231254347
0.22798372758676114	0.05048923862552023	21.04552589354838	1.8663385452465113e-39	3.8800196072230104e-39	78.16671583296828
0.19449271005817204	0.14957336095338533	20.202960574795945	5.864652792348497e-38	1.1879681297321313e-37	74.69555318052889
0.21222725836009995	0.12721585696946974	20.069156603174438	1.0220142815568995e-37	2.0184782060748766e-37	74.13638608307598
0.19056235088938633	0.13534462446480605	19.040860538369586	7.856581579063164e-36	1.5138291335268048e-35	69.76548166016875
0.2377677152601056	0.23469932706989718	18.86272185811374	1.689399599987806e-35	3.1776801999770636e-35	68.99491931060207
0.15827222353259884	0.09243642217929628	17.797778136423023	1.7852826598367702e-33	3.279937909932671e-33	64.30519256044293
0.2852423060071545	0.16947205650836103	17.368578687062644	1.2163650749437454e-32	2.1839282027399066e-32	62.374673296185506
0.17798265689994144	0.10585313067015725	17.327725276398493	1.4618960952783422e-32	2.5664398117108676e-32	62.189704869181284
0.10451059141272681	0.1599041877072857	16.53485446209358	5.4057832451941295e-31	9.28384513848557e-31	58.55831836323712
0.09777417156209059	0.0795472535868759	14.55257387448817	6.330084429481697e-27	1.0639929147426682e-26	49.14125825671698
0.1933556293508627	0.14538359492508657	13.517923615185042	1.0101437263732553e-24	1.6625282163226494e-24	44.04662989003887
