err.rate	mtry	ntree	nodesize	nsplit
0.8178831731895946	2	200	30	1
0.3021158745984269	2	300	5	0
0.32487902057374674	2	300	5	1
0.338578431372549	2	300	10	0
0.38024422726248286	2	300	10	1
0.4741503267973856	2	300	20	0
0.4291830065359477	2	300	20	1
0.8825	2	300	25	0
0.8511274509803921	2	300	25	1
0.841213367067257	2	300	30	0
0.8919282059600814	2	300	30	1
0.3511764705882353	2	400	5	0
0.3704672558678644	2	400	5	1
0.33924019607843137	2	400	10	0
0.39208385694053816	2	400	10	1
0.4214583333333333	2	400	20	0
0.44987745098039217	2	400	20	1
0.9037618508942038	2	400	25	0
0.8761058823529412	2	400	25	1
0.8938198716986795	2	400	30	0
0.8931740196078432	2	400	30	1
0.3239669893273765	2	500	5	0
0.34017137254901963	2	500	5	1
0.3197450980392157	2	500	10	0
0.3993333333333333	2	500	10	1
0.45495718327694346	2	500	20	0
0.4615746095048189	2	500	20	1
0.9170447108779818	2	500	25	0
0.8942745098039215	2	500	25	1
0.8906372549019608	2	500	30	0
0.9176773014290462	2	500	30	1
0.32672953362135815	2	600	5	0
0.3581037521689333	2	600	5	1
0.34740196078431373	2	600	10	0
0.38151960784313727	2	600	10	1
0.4159751301650604	2	600	20	0
0.42561181059815395	2	600	20	1
0.8940686274509804	2	600	25	0
0.9134365150459507	2	600	25	1
0.9152614379084967	2	600	30	0
0.9040032679738562	2	600	30	1
0.3466736694677871	2	700	5	0
0.3312955182072829	2	700	5	1
0.3514100977814439	2	700	10	0
0.37539737929069933	2	700	10	1
0.42056316526610643	2	700	20	0
0.4565826330532213	2	700	20	1
0.9227450980392157	2	700	25	0
0.9199292717086834	2	700	25	1
0.9130742296918768	2	700	30	0
0.9229971988795518	2	700	30	1
0.3124729011322839	2	800	5	0
0.35947833762192566	2	800	5	1
0.3426838235294118	2	800	10	0
0.3606037126005781	2	800	10	1
0.4433248172150216	2	800	20	0
0.46841911764705885	2	800	20	1
0.91821855659668	2	800	25	0
0.9178370098039216	2	800	25	1
0.9224863018012344	2	800	30	0
0.9267161599525836	2	800	30	1
0.33681372549019606	2	900	5	0
0.3583061002178649	2	900	5	1
0.3695967320261438	2	900	10	0
0.36629596949891063	2	900	10	1
0.4055093681917211	2	900	20	0
0.46826797385620916	2	900	20	1
0.9253485838779957	2	900	25	0
0.91010348583878	2	900	25	1
0.921819356744581	2	900	30	0
0.9235457516339869	2	900	30	1
0.3186372549019608	2	1000	5	0
