Pair Compared	DIFF	LWR	UPR	P.adj
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-24.481249999999932	-50.1016966073713	1.1391966073714386	0.08660300341718297
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-27.665037878787818	-57.58327382796575	2.2531980703901127	0.12323338269020079
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-25.230008865248163	-45.844781475043845	-4.615236255452476	0.001687367649076621
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-26.19436594202892	-50.17072944446135	-2.2180024395964892	0.013857696749406179
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-24.188472222222156	-56.30540173204575	7.928457287601436	0.5374794073281051
HGG_High_grade glioma/astrocytoma, H3 wildtype n=32-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-19.771249999999426	-69.38503151637225	29.8425315163734	0.9999063097762846
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-15.659999999999819	-90.66898713932298	59.34898713932335	0.9999999999947583
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-33.30124999999965	-88.9294036941223	22.32690369412301	0.9280979050438549
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-35.13156249999972	-84.74534401637254	14.482219016373108	0.6792010718399984
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-38.3949999999997	-101.15202117027995	24.362021170280556	0.90892740812232
LGG_Low_grade glioma/astrocytoma, FGFR n=7-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-18.337142857142425	-75.0386074472828	38.36432173299795	0.9999992091801413
LGG_Low_grade glioma/astrocytoma, H3 n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-35.68999999999966	-130.56969773701525	59.18969773701592	0.9999729502354122
LGG_Low_grade glioma/astrocytoma, IDH n=4-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-36.8724999999997	-99.62952117027996	25.884521170280557	0.9419229974111059
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-33.115192307691956	-81.23440533551346	15.004020720129539	0.7377237751002943
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-7.829999999999991	-74.92007766677364	59.26007766677365	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-35.26999999999976	-130.14969773701534	59.609697737015814	0.9999791973156996
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-43.06999999999975	-137.94969773701533	51.809697737015824	0.9987939064318521
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-15.61999999999935	-110.49969773701493	79.259697737016225	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-33.35999999999968	-85.63616735824144	18.916167358242078	0.8611577230723175
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-33.43999999999974	-128.3196977370153	61.439697737015834	0.9999938135269646
LGG_Low_grade glioma/astrocytoma, RTK n=8-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-33.59874999999977	-89.22690369412243	22.02940369412289	0.9206796726083419
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-37.27999999999968	-112.28898713932284	37.728987139323486	0.9943060348978547
LGG_Low_grade glioma/astrocytoma, wildtype n=49-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-36.34795918367313	-85.21847563957803	12.522557272231772	0.5673968550920618
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-42.28166666666636	-93.52255988140911	8.95922654807638	0.3226349426599213
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-45.46545454545425	-98.9848220248461	8.053912933937589	0.26172808657379243
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-43.03042553191459	-91.9608935741997	5.900042510370518	0.1976593739969713
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-43.994782608695346	-94.43373442060631	6.444169203215623	0.2119419663255675
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-41.98888888888858	-96.76770791798484	12.78993014020768	0.4950442093403471
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	4.1112499999996075	-55.77862349033103	64.00112349033024	1
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-13.530000000000221	-46.00984418739728	18.949844187396835	0.9997672556985734
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-15.360312500000294	-35.9023696359114	5.181744635910807	0.5546663358522297
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-18.62375000000027	-62.200033700973016	24.952533700972474	0.9996133311812005
LGG_Low_grade glioma/astrocytoma, FGFR n=7-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	1.4341071428570018	-32.85152952452312	35.71974381023713	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-15.918750000000228	-99.36098054118422	67.52348054118376	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-17.10125000000027	-60.677533700973015	26.475033700972475	0.9999322152958198
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-13.343942307692526	-29.9544045961878	3.266519980802748	0.3831556928708564
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	11.941249999999435	-37.67253151637339	61.55503151637226	0.9999999996822831
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-15.498750000000335	-98.94098054118433	67.94348054118365	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-23.29875000000032	-106.74098054118431	60.14348054118366	0.999999981574009
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	4.151250000000076	-79.29098054118391	87.59348054118406	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-13.588750000000253	-39.91832403163927	12.740824031638763	0.9897641394617052
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-13.668750000000319	-97.1109805411843	69.77348054118367	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-13.827500000000342	-46.3073441873974	18.652344187396714	0.9996416409609188
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-17.508750000000255	-77.39862349033089	42.38112349033038	0.999999938436199
LGG_Low_grade glioma/astrocytoma, wildtype n=49-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-16.576709183673707	-35.252259341233454	2.098840973886041	0.18220884060468545
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-22.510416666666934	-46.71946316720735	1.698629833873479	0.11638555974063503
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-25.69420454545482	-54.41303966136513	3.0246305704554963	0.16960736867000958
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-23.259175531915165	-42.09105004981017	-4.427301014020159	0.001390391653752654
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-24.223532608695923	-46.685426004065214	-1.7616392133266316	0.017039975924231565
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-22.21763888888916	-53.220345371438995	8.785067593660681	0.6530283585635541
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-17.64124999999983	-82.60093837479394	47.31843837479428	0.9999999912202341
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-19.4715624999999	-79.36143599033053	40.41831099033074	0.9999990989070636
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-22.73499999999988	-93.89477330276156	48.424773302761814	0.9999994140118735
LGG_Low_grade glioma/astrocytoma, FGFR n=7-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-2.6771428571426057	-68.55829127609755	63.204005561812345	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-20.029999999999838	-120.66511650016031	80.60511650016065	0.9999999999989079
LGG_Low_grade glioma/astrocytoma, IDH n=4-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-21.212499999999878	-92.37227330276157	49.947273302761815	0.9999998981751366
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-17.455192307692133	-76.11291381773968	41.20252920235542	0.99999990264582
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	7.829999999999828	-67.17898713932334	82.838987139323	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-19.609999999999943	-120.24511650016042	81.02511650016054	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-27.40999999999993	-128.04511650016042	73.22511650016055	0.999999990501127
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	0.040000000000468106	-100.59511650016	100.67511650016095	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-17.69999999999986	-79.81334239920045	44.41334239920074	0.9999999684543524
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-17.779999999999927	-118.41511650016041	82.85511650016055	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-17.93874999999995	-82.89843837479407	47.02093837479416	0.9999999862655857
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-21.619999999999862	-103.78822854364427	60.54822854364454	0.9999999962648587
LGG_Low_grade glioma/astrocytoma, wildtype n=49-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-20.687959183673314	-79.96356132317337	38.58764295582673	0.9999950753302056
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-26.621666666666542	-87.86624820477569	34.6229148714426	0.9994635258935873
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-29.805454545454428	-92.96867426807161	33.35776517716275	0.9976012455545854
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-27.370425531914773	-86.69546521306893	31.95461414923938	0.998385004789782
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-28.33478260869553	-88.91000435998346	32.24043914259239	0.9979404028276189
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-26.328888888888766	-90.56274790853595	37.904970130758414	0.9998321621663571
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.8303125000000726	-34.310156687397125	30.649531687396983	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-5.09375000000005	-55.41130825008029	45.22380825008019	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	14.964107142857223	-27.56199129974806	57.490205585462505	0.9999940401882847
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-2.388750000000007	-89.54131740194549	84.76381740194549	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-3.5712500000000507	-53.88880825008029	46.74630825008019	1
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	0.18605769230769553	-29.961440122603545	30.333555507218936	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	25.471249999999657	-30.156903694123002	81.09940369412232	0.9985897360993976
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.9687500000001137	-89.1213174019456	85.18381740194538	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-9.7687500000001	-96.92131740194559	77.3838174019454	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	17.681250000000297	-69.47131740194519	104.8338174019458	0.9999999999978495
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.05875000000003183	-36.47592501056494	36.35842501056488	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.13875000000009763	-87.29131740194559	87.01381740194539	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.2975000000001202	-41.38161427182232	40.78661427182208	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-3.9787500000000318	-68.93843837479415	60.98093837479408	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-3.0467091836734834	-34.37944511193363	28.286026744586664	1
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-8.980416666666715	-43.895200061782916	25.93436672844949	0.999999997991772
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-12.164204545454599	-50.34450912094742	26.01610003003822	0.9999994532939861
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-9.729175531914944	-41.15533764121963	21.696986577389744	0.9999997331982231
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-10.693532608695701	-44.42038870243039	23.033323485038988	0.9999995151316659
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-8.687638888888937	-48.61422121577603	31.23894343799815	0.9999999999822424
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-3.263437499999977	-46.83972120097272	40.31284620097277	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	16.794419642857296	-17.49121702452283	51.080056310237424	0.9955006844477308
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.5584374999999344	-84.00066804118393	82.88379304118405	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-1.740937499999978	-45.317221200972725	41.835346200972765	1
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	2.016370192307768	-14.594092096187506	18.626832480803042	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	27.30156249999973	-22.312219016373096	76.91534401637256	0.9744688616409294
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.13843750000004107	-83.58066804118403	83.30379304118395	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-7.938437500000028	-91.38066804118401	75.50379304118397	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	19.51156250000037	-63.93066804118362	102.95379304118435	0.9999999998593281
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	1.7715625000000408	-24.558011531638975	28.101136531639057	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	1.691562499999975	-81.75066804118401	85.13379304118396	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	1.5328124999999524	-30.947031687397104	34.01265668739701	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-2.148437499999959	-62.038310990330594	57.74143599033068	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-1.2163966836734108	-19.891946841233157	17.45915347388634	1
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-7.150104166666642	-31.359150667207054	17.058942333873773	0.9999999198032803
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-10.333892045454526	-39.05272716136484	18.38494307045579	0.9999900244067343
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-7.898863031914871	-26.730737549809877	10.933011485980135	0.9997329308980658
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-8.863220108695629	-31.32511350406492	13.598673286673662	0.9999239022217012
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-6.857326388888865	-37.860032871438705	24.145380093660975	0.9999999999713898
LGG_Low_grade glioma/astrocytoma, FGFR n=7-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	20.057857142857273	-31.443805660398198	71.55951994611274	0.9999424059713901
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	2.7050000000000427	-89.16187230716368	94.57187230716376	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	1.522499999999999	-56.57921160129699	59.62421160129699	1
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	5.279807692307745	-36.5869314600331	47.1465468446486	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	30.564999999999706	-32.19202117028055	93.32202117027995	0.9959059080550798
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	3.124999999999936	-88.74187230716379	94.99187230716365	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-4.6750000000000504	-96.54187230716377	87.19187230716366	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	22.775000000000347	-69.09187230716337	114.64187230716406	0.9999999992735789
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	5.035000000000018	-41.55000679940043	51.620006799400464	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	4.954999999999952	-86.91187230716376	96.82187230716367	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	4.7962499999999295	-45.52130825008031	55.11380825008017	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	1.115000000000018	-70.04477330276167	72.27477330276172	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	2.0470408163265663	-40.68108298404825	44.77516461670138	1
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-3.886666666666665	-49.30686396123986	41.533530627906536	1
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-7.070454545454549	-55.046363919091974	40.90545482818287	1
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-4.635425531914894	-47.43210633393936	38.16125527010958	1
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-5.5997826086956515	-50.113297912674525	38.913732695283215	1
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-3.5938888888888876	-52.970849093581165	45.78307131580338	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-17.352857142857232	-105.1943883681305	70.48867408241604	0.9999999999991709
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-18.535357142857272	-70.03701994611274	32.9663056603982	0.9999899809265994
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-14.778049450549528	-46.86287807328161	17.306779172182555	0.9984324569558327
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, FGFR n=7	10.507142857142433	-46.19432173299794	67.20860744728282	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-16.932857142857337	-104.77438836813062	70.90867408241593	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-24.732857142857323	-112.5743883681306	63.108674082415945	0.9999999770121331
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	2.717142857143074	-85.1243883681302	90.55867408241635	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-15.022857142857255	-53.05935591706259	23.01364163134808	0.9999223788845188
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-15.10285714285732	-102.94438836813059	72.73867408241595	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-15.261607142857343	-57.787705585462625	27.264491299747938	0.9999906122537807
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-18.942857142857257	-84.82400556181221	46.938291276097694	0.9999999600846251
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-18.01081632653071	-51.2117943844147	15.190161731353285	0.978977283047285
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-23.944523809523936	-60.545161820054474	12.656114201006602	0.8259207073011962
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-27.128311688311822	-66.85613897256445	12.599515595940812	0.7526580043144399
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-24.693282674772167	-57.98244409662699	8.595878747082661	0.5737102612383417
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-25.657639751552924	-61.126857747126195	9.81157824402035	0.6320163445695708
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-23.65174603174616	-65.06064096454656	17.75714890105424	0.9586765067439487
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, H3 n=1	-1.1825000000000436	-93.04937230716376	90.68437230716367	1
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, H3 n=1	2.5748076923077026	-79.98751533551525	85.13713072013066	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, H3 n=1	27.859999999999665	-67.01969773701592	122.73969773701523	0.9999999310123375
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, H3 n=1	0.41999999999989335	-115.7834232025941	116.62342320259387	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, H3 n=1	-7.380000000000093	-123.58342320259408	108.82342320259389	1
