Pair Compared	DIFF	LWR	UPR	P.adj
Medulloblastoma, WNT-activated-High-grade glioma/astrocytoma, H3 wildtype	-3.7008680555555604	-8.457993350227364	1.0562572391162433	0.4086012750805631
Low-grade glioma/astrocytoma, FGFR-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.137440476190457	-9.553396280512711	1.278515328131797	0.44770443825320017
High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma, H3 wildtype	6.799687500000058	-2.3899499349092697	15.989324934909385	0.5169738853737142
Low-grade glioma/astrocytoma, IDH-Low-grade glioma/astrocytoma (WHO grade I/II)	5.706249999999924	-2.014589767725142	13.42708976772499	0.5194877787250205
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, BRAF V600E	2.1116326530612213	-0.7539859372526583	4.9772512433751	0.5258930042040544
Medulloblastoma-Low-grade glioma/astrocytoma, wildtype	-2.5571882086167808	-6.032165848817512	0.9177894315839508	0.5288241113529186
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, IDH	-5.523749999999925	-13.244589767724992	2.1970897677251413	0.5889415416516641
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-High-grade glioma/astrocytoma, IDH-mutant	-8.990000000000066	-21.598078544476735	3.618078544476605	0.595972589061461
Low-grade glioma/astrocytoma, IDH-High-grade glioma/astrocytoma, H3 G35-mutant	6.780833333333245	-2.8487457163355874	16.410412383002075	0.6218378107069218
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, IDH	-4.986071428571355	-12.134180072654459	2.1620372155117487	0.6409954844663195
Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.719583333333333	-11.528723979326074	2.0895573126594096	0.6536327229302498
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, IDH	-4.505867346938702	-11.062167153829428	2.050432459952023	0.6702674683792658
Low-grade glioma/astrocytoma, MYB/MYBL1-Low-grade glioma/astrocytoma, IDH	-6.610833333333271	-16.240412383002102	3.0187457163355615	0.6723630032616219
