err.rate	mtry	ntree	nodesize	nsplit
0.27498265309292763	2	1700	5	0
0.29892513141919325	2	1700	5	1
0.39762595621208124	2	1700	10	0
0.34757319968346084	2	1700	10	1
0.970700342917436	2	1700	20	0
0.9801503561065682	2	1700	20	1
0.979042047731048	2	1700	25	0
0.9725517749411351	2	1700	25	1
0.9798601951991559	2	1700	30	0
0.9716961223951464	2	1700	30	1
0.32079596412556055	2	1800	5	0
0.29959620494934397	2	1800	5	1
0.370895615346288	2	1800	10	0
0.3360824367190082	2	1800	10	1
0.9733059292476333	2	1800	20	0
0.9787742899850523	2	1800	20	1
0.9777777777777777	2	1800	25	0
0.9741368344435031	2	1800	25	1
0.9730132037867464	2	1800	30	0
0.9745889387144993	2	1800	30	1
0.3155235466902839	2	1900	5	0
0.2727873495397687	2	1900	5	1
0.40557432928480613	2	1900	10	0
0.29958697191409017	2	1900	10	1
0.9699905593580364	2	1900	20	0
0.9774250649044135	2	1900	20	1
0.9714892612697663	2	1900	25	0
0.9807646919990559	2	1900	25	1
0.9836441462177844	2	1900	30	0
0.9796200141609629	2	1900	30	1
0.3198318385650224	2	2000	5	0
0.24973094170403587	2	2000	5	1
0.4135762331838565	2	2000	10	0
0.3622421524663677	2	2000	10	1
0.9749439461883408	2	2000	20	0
0.9760594170403587	2	2000	20	1
0.9773430493273543	2	2000	25	0
0.9758912556053811	2	2000	25	1
0.9683856502242152	2	2000	30	0
0.979813932486298	2	2000	30	1
0.3491031390134529	3	100	5	0
0.2720624513469361	3	100	5	1
0.4814996470685933	3	100	10	0
0.3934718669414555	3	100	10	1
0.8812886421773216	3	100	20	0
0.8659192825112108	3	100	20	1
0.8439461883408071	3	100	25	0
0.8521300448430493	3	100	25	1
0.8176008968609866	3	100	30	0
0.8174887892376681	3	100	30	1
0.28464125560538117	3	200	5	0
0.31569506726457397	3	200	5	1
0.45762331838565024	3	200	10	0
0.30986547085201793	3	200	10	1
0.902190888472333	3	200	20	0
0.9142376681614349	3	200	20	1
0.882567264573991	3	200	25	0
0.9131165919282511	3	200	25	1
0.8929372197309418	3	200	30	0
0.9093609865470852	3	200	30	1
0.28393124065769804	3	300	5	0
0.3155455904334828	3	300	5	1
0.46184217308386166	3	300	10	0
0.3414798206278027	3	300	10	1
0.9124439461883408	3	300	20	0
0.9242899850523169	3	300	20	1
0.9386023916292975	3	300	25	0
0.9320734818435706	3	300	25	1
0.9215994020926757	3	300	30	0
0.9284379671150972	3	300	30	1
0.34232062780269057	3	400	5	0
0.3038396860986547	3	400	5	1
0.4246636771300448	3	400	10	0
0.3961883408071749	3	400	10	1
0.9268009018995315	3	400	20	0
0.9183015695067265	3	400	20	1
0.9498377934734205	3	400	25	0
0.9375	3	400	25	1
0.922893959682777	3	400	30	0
0.963957399103139	3	400	30	1
0.3604035874439462	3	500	5	0
0.33780269058295964	3	500	5	1
0.4232735426008969	3	500	10	0
0.3721896584702357	3	500	10	1
0.9483856502242153	3	500	20	0
0.944605060118684	3	500	20	1
0.9475112107623318	3	500	25	0
0.9150433634563292	3	500	25	1
0.9477578475336323	3	500	30	0
0.9409192825112108	3	500	30	1
0.3602391629297459	3	600	5	0
