logFC	AveExpr	t	P.Value	adj.P.Val	B
0.2826949475793804	0.2721330120576478	63.71755070632628	1.3000747004249877e-106	1.5730903875142352e-104	233.52785067709885
0.47857250140594076	0.49130636103736863	59.6431031864887	1.139745551067833e-102	6.895460583960389e-101	224.42958528983308
0.29185631493911196	0.2960200378637966	58.76737018886338	8.644448509412326e-102	3.4865942321296383e-100	222.3984542815052
0.3221787377287576	0.32353344179526683	56.45630730520427	2.0803705875484816e-99	6.293121027334157e-98	216.90038690119735
-0.3036159344450396	-0.26364267751239	-47.107063125309935	9.000175568912548e-89	2.1780424876768363e-87	192.32777413785647
0.2478077828322065	0.2538686032988981	46.048541241351344	1.882279276534153e-87	3.795929874343876e-86	189.2756342639073
0.2202315489763396	0.19867207896489458	45.88030099692311	3.069004051844059e-87	5.304992718187587e-86	188.78485208961868
0.2593347180555893	0.2612624619472339	45.240661284662615	1.997364875670756e-86	3.0210143744520186e-85	186.9043986453238
0.2862115264838755	0.28724715315320465	44.54128338759955	1.5901206309911437e-85	2.137828848332538e-84	184.82152761553328
0.1876650141306038	0.18957616333494376	42.65974992825135	4.86955725155583e-83	5.892164274382554e-82	179.07365576131133
-0.3165238784801358	-0.29070571826177616	-40.654498326438606	2.769954267112694e-80	3.046949693823963e-79	172.7031106036616
0.2154993537606018	0.19892414649081	40.48236916098627	4.833744500834693e-80	4.8740257050083156e-79	172.14391241451216
-0.31690748635695387	-0.26953515935993627	-39.14718304415114	3.889010896682633e-78	3.6197716807584506e-77	167.7370273969957
0.2245589854381192	0.1964856472878374	37.569906136751015	8.160490151389561e-76	7.052995059415263e-75	162.36688373933188
0.2647568687338147	0.25249366796698486	34.204104484769495	1.3932377573120906e-70	1.1238784575650863e-69	150.26395042896434
0.2465140907634465	0.29871601619667343	33.81623912202999	5.928617608891267e-70	4.4835170667240204e-69	148.80906833375747
-0.2508901756052003	-0.20206578399393543	-32.30577567369519	1.8915992761158544e-67	1.346373602411873e-66	143.01678336916308
-0.22768841197082756	-0.19059293247819983	-32.058062270383665	4.9657714613189676e-67	3.338101926775528e-66	142.04711753634942
0.30785079325599607	0.2869954418148651	31.998412475977705	6.270291315390232e-67	3.9931855219064107e-66	141.81277049203513
0.24303469558179203	0.2235020383105288	30.71505666529237	1.0279433881437292e-64	6.219057498269562e-64	136.6893460979258
0.20461257009082795	0.2236476766759643	30.580046664342632	1.7739407999353665e-64	1.022127794248473e-63	136.14113927353685
-0.26793285457276794	-0.20313398525088194	-30.44488807484297	3.0686269751061666e-64	1.6877448363083917e-63	135.59053777388127
0.21902738339021371	0.2604328586803542	29.883630545169495	3.045454515338123e-63	1.6021738971996214e-62	133.28475018342877
0.23224128525267643	0.25525666554068216	29.66291613121036	7.574351767229324e-63	3.8187356826447844e-62	132.36935293531752
0.23279667820164013	0.2185808627687179	29.356531691086364	2.705020354595019e-62	1.3092298516239892e-61	131.09044926180397
0.24375950519555578	0.2125377511870776	28.028369795706237	7.539477826364051e-60	3.5087569884232702e-59	125.43385920806699
0.19454608156825356	0.19940914930211873	27.686936201955678	3.3037888644509934e-59	1.480586861476186e-58	123.9494601341286
0.1499669030974183	0.14308300858188933	27.67351184540746	3.5022950262160456e-59	1.5134917791862195e-58	123.89083951587224
0.18452695331226643	0.2227088500210646	27.459005584854424	8.921052431858458e-59	3.722232221568529e-58	122.95148705404233
0.18124423045466567	0.1728793769085514	27.317631448828525	1.6566430724968363e-58	6.68179372573724e-58	122.32964161884826
0.15916346454390926	0.16419790275656407	26.67992546243078	2.777522704640142e-57	1.0841298298756682e-56	119.49720623258207
