err.rate	mtry	ntree	nodesize	nsplit
0.519712140175219	1	1700	5	0
0.5773466833541927	1	1700	5	1
0.9439299123904882	1	1700	10	0
0.9578222778473092	1	1700	10	1
0.9553191489361703	1	1700	20	0
0.9530663329161452	1	1700	20	1
0.9569294952023363	1	1700	25	0
0.9478097622027535	1	1700	25	1
0.9569461827284106	1	1700	30	0
0.9555068836045056	1	1700	30	1
0.4438534278959811	1	1800	5	0
0.6939125295508274	1	1800	5	1
0.9569739952718677	1	1800	10	0
0.9548088565992043	1	1800	10	1
0.950709219858156	1	1800	20	0
0.9517730496453901	1	1800	20	1
0.9583924349881797	1	1800	25	0
0.957210401891253	1	1800	25	1
0.9510638297872341	1	1800	30	0
0.956501182033097	1	1800	30	1
0.4835112604205549	1	1900	5	0
0.6215005599104143	1	1900	5	1
0.9540873460246361	1	1900	10	0
0.9437849944008959	1	1900	10	1
0.9365061590145577	1	1900	20	0
0.9546446522044846	1	1900	20	1
0.9585666293393058	1	1900	25	0
0.9545352743561031	1	1900	25	1
0.9566629339305711	1	1900	30	0
0.9540873460246361	1	1900	30	1
0.48565190499752603	1	2000	5	0
0.6736170212765957	1	2000	5	1
0.9552127659574469	1	2000	10	0
0.9562765957446809	1	2000	10	1
0.9540401891252955	1	2000	20	0
0.9371332586786114	1	2000	20	1
0.9575531914893617	1	2000	25	0
0.9572340425531916	1	2000	25	1
0.9519148936170213	1	2000	30	0
0.9570212765957448	1	2000	30	1
0.30319148936170215	2	100	5	0
0.4276595744680851	2	100	5	1
0.9595744680851064	2	100	10	0
0.9353785254824345	2	100	10	1
0.9234042553191489	2	100	20	0
0.9138297872340426	2	100	20	1
0.9297872340425533	2	100	25	0
0.9361702127659575	2	100	25	1
0.8925531914893617	2	100	30	0
0.9361702127659575	2	100	30	1
0.34867612293144207	2	200	5	0
0.5585106382978724	2	200	5	1
0.9414893617021277	2	200	10	0
0.9404255319148936	2	200	10	1
0.9319148936170213	2	200	20	0
0.926595744680851	2	200	20	1
0.9382978723404256	2	200	25	0
0.9117021276595745	2	200	25	1
0.9015091538842157	2	200	30	0
0.9334487877288471	2	200	30	1
0.35376965772432933	2	300	5	0
0.5276595744680852	2	300	5	1
0.9326241134751774	2	300	10	0
0.9439716312056738	2	300	10	1
0.9127659574468086	2	300	20	0
0.946808510638298	2	300	20	1
0.9218316373728029	2	300	25	0
0.9432624113475178	2	300	25	1
0.9361702127659575	2	300	30	0
0.9602836879432625	2	300	30	1
0.4571808510638298	2	400	5	0
0.5255319148936171	2	400	5	1
0.9547872340425533	2	400	10	0
0.9367021276595745	2	400	10	1
0.9601063829787234	2	400	20	0
0.9510638297872341	2	400	20	1
0.9335106382978724	2	400	25	0
0.9313829787234043	2	400	25	1
0.9329787234042554	2	400	30	0
0.9537234042553192	2	400	30	1
0.3929787234042553	2	500	5	0
0.5638297872340425	2	500	5	1
0.9528314238952538	2	500	10	0
0.9370212765957447	2	500	10	1
0.9446808510638298	2	500	20	0
0.9521891252955084	2	500	20	1
0.9442553191489362	2	500	25	0
0.9488899167437558	2	500	25	1
0.9425531914893618	2	500	30	0
0.9476595744680851	2	500	30	1
0.4044326241134752	2	600	5	0
0.625531914893617	2	600	5	1
0.9560283687943263	2	600	10	0
0.9521276595744681	2	600	10	1
0.9429078014184398	2	600	20	0
0.9624113475177305	2	600	20	1
0.9581560283687943	2	600	25	0
0.9574468085106383	2	600	25	1
0.9553191489361702	2	600	30	0
0.9558510638297872	2	600	30	1
0.40915560827340797	2	700	5	0
0.5942249240121581	2	700	5	1
0.950759878419453	2	700	10	0
0.954711246200608	2	700	10	1
0.9525835866261398	2	700	20	0
0.9469908814589666	2	700	20	1
0.958966565349544	2	700	25	0
0.9477203647416413	2	700	25	1
0.9486322188449848	2	700	30	0
0.9498480243161095	2	700	30	1
0.3594414893617021	2	800	5	0
0.6764627659574468	2	800	5	1
0.9396600934094448	2	800	10	0
0.9460106382978724	2	800	10	1
0.9505319148936171	2	800	20	0
0.9488416075650119	2	800	20	1
0.9532712765957447	2	800	25	0
0.9534574468085106	2	800	25	1
0.9468765462642257	2	800	30	0
0.913031914893617	2	800	30	1
0.43356149321018195	2	900	5	0
0.5840425531914893	2	900	5	1
0.9538166535329656	2	900	10	0
0.9347517730496454	2	900	10	1
0.9508274231678487	2	900	20	0
0.9555979875128812	2	900	20	1
0.9541371158392435	2	900	25	0
0.9531914893617022	2	900	25	1
0.9569739952718677	2	900	30	0
0.9569739952718677	2	900	30	1
0.4597872340425532	2	1000	5	0
0.5777659574468085	2	1000	5	1
0.9553191489361703	2	1000	10	0
0.9563167848699764	2	1000	10	1
0.9538297872340425	2	1000	20	0
0.9548274231678487	2	1000	20	1
0.9476595744680851	2	1000	25	0
0.9345744680851064	2	1000	25	1
0.9527659574468086	2	1000	30	0
0.9557446808510639	2	1000	30	1
0.35802707930367506	2	1100	5	0
0.5376208897485494	2	1100	5	1
0.9413926499032882	2	1100	10	0
0.9544487427466152	2	1100	10	1
0.9487427466150871	2	1100	20	0
0.953771760154739	2	1100	20	1
0.9394584139264991	2	1100	25	0
0.9332688588007737	2	1100	25	1
0.9518375241779498	2	1100	30	0
0.9425531914893618	2	1100	30	1
0.3940602836879432	2	1200	5	0
0.5457446808510639	2	1200	5	1
0.9542553191489362	2	1200	10	0
0.9543695823483058	2	1200	10	1
0.9554964539007093	2	1200	20	0
0.9521276595744681	2	1200	20	1
0.9455673758865248	2	1200	25	0
0.9510638297872341	2	1200	25	1
0.9423566142460685	2	1200	30	0
0.9453900709219859	2	1200	30	1
0.4131751227495908	2	1300	5	0
0.5351063829787234	2	1300	5	1
0.9456337515911984	2	1300	10	0
0.9541734860883797	2	1300	10	1
0.9566284779050737	2	1300	20	0
0.946808510638298	2	1300	20	1
0.9466742204876412	2	1300	25	0
0.9520458265139117	2	1300	25	1
0.9515548281505729	2	1300	30	0
0.9515548281505729	2	1300	30	1
0.3661854103343465	2	1400	5	0
0.5887537993920973	2	1400	5	1
0.9559270516717325	2	1400	10	0
0.9544072948328268	2	1400	10	1
0.9518237082066869	2	1400	20	0
0.9475683890577508	2	1400	20	1
0.9530834177642689	2	1400	25	0
0.9454407294832827	2	1400	25	1
0.9566869300911854	2	1400	30	0
0.9562310030395137	2	1400	30	1
0.339290780141844	2	1500	5	0
0.5902836879432624	2	1500	5	1
0.9574468085106383	2	1500	10	0
0.9526840031520883	2	1500	10	1
0.950709219858156	2	1500	20	0
0.9582978723404256	2	1500	20	1
0.9439716312056738	2	1500	25	0
